sample_id,sample_type,source_event_id,source_file,sample_file,event_time_in_sample_s,source_event_time_s,source_start_s,source_end_s,time_scale,speed_scale,noise_gain,noise_model,dropout_samples,is_augmented,target_wheels,sensor_wheels,sensor_delay_s,sensor_signal_columns,sensor_signal_time_s
E08_event_029,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_029.csv,40.41876417,374.30000000,332.72898980,384.14408976,0.97228246,1.01352523,0.18058606,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.71876417
E08_event_030,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_030.csv,39.86702312,374.30000000,333.07622069,384.76748246,0.96708802,1.02271955,0.38716198,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.16702312
E08_event_031,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_031.csv,40.15803036,374.30000000,335.04009216,383.91208053,1.02287633,0.97395124,0.21675064,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.45803036
E08_event_032,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_032.csv,39.75096301,374.30000000,335.88583677,384.19470464,1.03479966,1.00351474,0.16119455,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.05096301
E08_event_033,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_033.csv,39.91661511,374.30000000,334.07269150,384.45179169,0.99227656,1.03092994,0.16820149,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.21661511
E08_event_034,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_034.csv,39.92273002,374.30000000,335.98544103,383.96173929,1.04197285,0.99260522,0.17611429,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.22273002
E08_event_035,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_035.csv,39.84017924,374.30000000,333.10078920,384.79605230,0.96701317,1.03878444,0.26307226,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.14017924
E08_event_036,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_036.csv,40.23389284,374.30000000,332.84594639,384.35197759,0.97056595,0.95009122,0.25117680,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.53389284
E08_event_037,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_037.csv,40.49532472,374.30000000,334.55243125,383.61935380,1.01881262,0.96354551,0.39161530,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.79532472
E08_event_038,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_038.csv,39.50060896,374.30000000,334.89085556,384.76510263,1.00232090,1.01763981,0.38925928,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.80060896
E08_event_039,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_039.csv,40.47353283,374.30000000,331.92947983,384.26250231,0.95522860,0.97735672,0.49361532,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.77353283
E08_event_040,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_040.csv,40.03363805,374.30000000,334.77555142,384.12972657,1.01288290,1.04934118,0.38070414,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.33363805
E08_event_041,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_041.csv,39.80805946,374.30000000,335.14436181,384.31506693,1.01666226,1.04625189,0.47147097,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.10805946
E08_event_042,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_042.csv,39.58202987,374.30000000,335.81294644,384.42004955,1.02845051,0.97523369,0.25926653,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.88202987
E08_event_043,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_043.csv,39.84036177,374.30000000,334.77319451,384.36975736,1.00793275,0.96245713,0.44576728,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.14036177
E08_event_044,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_044.csv,40.28833034,374.30000000,335.80551537,383.56970094,1.04660007,1.02741432,0.48224421,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.58833034
E08_event_045,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_045.csv,40.37490499,374.30000000,334.44609168,383.79102209,1.01307266,0.98405735,0.30315698,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.67490499
E08_event_046,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_046.csv,40.13991732,374.30000000,332.98622107,384.43814092,0.97158668,0.99775125,0.30851150,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.43991732
E08_event_047,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_047.csv,40.04410718,374.30000000,335.91107639,383.83478918,1.04311618,0.96427147,0.45047522,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.34410718
E08_event_048,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_048.csv,40.33486914,374.30000000,334.34778783,383.86353262,1.00957787,1.02404286,0.22766346,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.63486914
E08_event_049,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_049.csv,40.48722081,374.30000000,332.23022163,384.17422220,0.96238256,1.03848334,0.35223387,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.78722081
E08_event_050,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_050.csv,40.37661367,374.30000000,334.91384544,383.67756502,1.02514739,1.04292196,0.19575115,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.67661367
E08_normal_001,normal,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_normal_001.csv,,374.30000000,186.25415566,234.58380294,1.03435475,0.98179181,0.33983978,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E08_normal_002,normal,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_normal_002.csv,,374.30000000,94.06808653,145.81062490,0.96612964,0.95940355,0.19009882,contiguous_correlated_residual_v2,3,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E08_normal_003,normal,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_normal_003.csv,,374.30000000,121.99726993,170.95457372,1.02109381,1.02167898,0.10132864,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E08_normal_004,normal,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_normal_004.csv,,374.30000000,253.61451243,305.54519993,0.96262927,1.00017686,0.47468663,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E08_normal_005,normal,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_normal_005.csv,,374.30000000,130.75538635,178.52930942,1.04638675,0.99627515,0.42997395,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E08_normal_006,normal,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_normal_006.csv,,374.30000000,98.21037412,148.37409868,0.99653685,1.02182661,0.24111570,contiguous_correlated_residual_v2,2,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E08_normal_007,normal,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_normal_007.csv,,374.30000000,274.76647657,324.73532221,1.00042335,1.00529299,0.21161248,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E08_normal_008,normal,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_normal_008.csv,,374.30000000,86.82474001,138.41648969,0.96895338,1.02780176,0.28005337,contiguous_correlated_residual_v2,3,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E08_normal_009,normal,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_normal_009.csv,,374.30000000,289.71273402,340.00370032,0.99401550,0.95540747,0.11866634,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E08_normal_010,normal,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_normal_010.csv,,374.30000000,105.76313513,157.69175365,0.96266763,0.99567987,0.18678875,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
